"Criter13374505";"noRestriction";"real";"NetworkManagement";"";"2017-08-02 09:56:52";"2017-09-24 07:00:52";"2";"2017-08-02 09:58:07";"2017-08-02 09:56:52";"certain";"active";"2017-09-24 07:00:52";"2017-09-24 19:00:52";"0";"7h/19h Place François Bertras|Aux abords de l'axe|Le 24 septembre
Vide grenier";"bothWays";"LYON-05";"";"";"";"roadClosed";"";"";"";"CRITER";"69257";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13442775";"noRestriction";"real";"Activities";"";"2017-08-30 14:59:55";"2017-09-16 13:00:55";"2";"2017-08-30 15:01:48";"2017-08-30 14:59:55";"certain";"active";"2017-09-16 13:00:55";"2017-09-16 18:00:55";"0";"13h/18h Place Bellecour|Aux abords de la place|Le 16 septembre
Lugdunum Roller Contest
Risque de perturbations";"bothWays";"LYON-02";"";"";"";"";"sportsMeeting";"";"";"CRITER";"70181";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13470139";"noRestriction";"real";"NetworkManagement";"";"2017-09-05 09:47:31";"2017-09-12 09:00:28";"2";"2017-09-05 09:49:37";"2017-09-05 09:47:31";"certain";"active";"2017-09-12 09:00:28";"2017-09-12 16:00:28";"0";"9h/16h Quai Lamartine - 2 sens|A hauteur de la rue Jules Ferry|Du 11 au 15 septembre inclus
Circulation alternée
Travaux de gaz";"bothWays";"FONTAINES-SUR-SAONE";"TWG_ID:1703;1704";"";"";"narrowLanes";"";"";"";"CRITER";"70523";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13433756";"noRestriction";"real";"Activities";"";"2017-08-28 17:08:47";"2017-09-29 20:00:50";"2";"2017-08-28 17:13:23";"2017-08-28 17:08:47";"certain";"active";"2017-09-29 20:00:50";"2017-09-29 23:00:50";"0";"20h Transbordeur|Aux abords de la salle|Le 29 septembre
La Rue Ketanou
Risque de perturbations";"bothWays";"VILLEURBANNE";"";"";"";"";"majorEvent";"";"";"CRITER";"70068";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13374553";"noRestriction";"real";"Activities";"";"2017-08-02 10:08:00";"2017-10-21 12:00:00";"2";"2017-08-02 10:09:42";"2017-08-02 10:08:00";"certain";"active";"2017-10-21 12:00:00";"2017-10-21 18:00:00";"0";"12h/18h Rue du Film Premier|Risque de perturbations durant les prises de vue entre la rue Gelibert et la place Ambroise Courtois|Le 21 octobre
Tournage";"bothWays";"LYON-08";"";"";"";"";"majorEvent";"";"";"CRITER";"69261";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13454716";"noRestriction";"real";"NetworkManagement";"";"2017-09-01 14:41:27";"2017-09-17 08:00:33";"1";"2017-09-01 14:41:27";"2017-09-01 14:41:27";"certain";"active";"2017-09-17 08:00:33";"2017-09-17 17:00:33";"0";"8h/17h Cours Lafayette|Entre la rue Garibaldi et le boulevard Vivier Merle|Du 4 au 22 septembre
Travaux ligne de bus C3";"bothWays";"LYON-06";"TWG_ID:32";"";"";"narrowLanes";"";"";"";"CRITER";"70359";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13454718";"noRestriction";"real";"NetworkManagement";"";"2017-09-01 14:41:27";"2017-09-19 08:00:33";"1";"2017-09-01 14:41:27";"2017-09-01 14:41:27";"certain";"active";"2017-09-19 08:00:33";"2017-09-19 17:00:33";"0";"8h/17h Cours Lafayette|Entre la rue Garibaldi et le boulevard Vivier Merle|Du 4 au 22 septembre
Travaux ligne de bus C3";"bothWays";"LYON-06";"TWG_ID:32";"";"";"narrowLanes";"";"";"";"CRITER";"70361";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13454713";"noRestriction";"real";"NetworkManagement";"";"2017-09-01 14:41:27";"2017-09-14 08:00:33";"1";"2017-09-01 14:41:27";"2017-09-01 14:41:27";"certain";"active";"2017-09-14 08:00:33";"2017-09-14 17:00:33";"0";"8h/17h Cours Lafayette|Entre la rue Garibaldi et le boulevard Vivier Merle|Du 4 au 22 septembre
Travaux ligne de bus C3";"bothWays";"LYON-06";"TWG_ID:32";"";"";"narrowLanes";"";"";"";"CRITER";"70356";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13454712";"noRestriction";"real";"NetworkManagement";"";"2017-09-01 14:41:27";"2017-09-13 08:00:33";"1";"2017-09-01 14:41:27";"2017-09-01 14:41:27";"certain";"active";"2017-09-13 08:00:33";"2017-09-13 17:00:33";"0";"8h/17h Cours Lafayette|Entre la rue Garibaldi et le boulevard Vivier Merle|Du 4 au 22 septembre
Travaux ligne de bus C3";"bothWays";"LYON-06";"TWG_ID:32";"";"";"narrowLanes";"";"";"";"CRITER";"70355";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13454715";"noRestriction";"real";"NetworkManagement";"";"2017-09-01 14:41:27";"2017-09-16 08:00:33";"1";"2017-09-01 14:41:27";"2017-09-01 14:41:27";"certain";"active";"2017-09-16 08:00:33";"2017-09-16 17:00:33";"0";"8h/17h Cours Lafayette|Entre la rue Garibaldi et le boulevard Vivier Merle|Du 4 au 22 septembre
Travaux ligne de bus C3";"bothWays";"LYON-06";"TWG_ID:32";"";"";"narrowLanes";"";"";"";"CRITER";"70358";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13454714";"noRestriction";"real";"NetworkManagement";"";"2017-09-01 14:41:27";"2017-09-15 08:00:33";"1";"2017-09-01 14:41:27";"2017-09-01 14:41:27";"certain";"active";"2017-09-15 08:00:33";"2017-09-15 17:00:33";"0";"8h/17h Cours Lafayette|Entre la rue Garibaldi et le boulevard Vivier Merle|Du 4 au 22 septembre
Travaux ligne de bus C3";"bothWays";"LYON-06";"TWG_ID:32";"";"";"narrowLanes";"";"";"";"CRITER";"70357";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489755";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:26:34";"2017-09-11 21:00:34";"1";"2017-09-08 10:28:06";"2017-09-08 10:26:34";"certain";"active";"2017-09-11 21:00:34";"2017-09-12 06:00:34";"0";"21h/6h A47 -> Saint-Etienne|Entre Givors Ouest et Saint-Martin la Plaine|Du 11 au 14 septembre inclus
Travaux d'aménagement";"bothWays";"A47";"TWG_ID:1389";"";"";"roadClosed";"";"";"";"CRITER";"70758";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489791";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:30:18";"2017-09-14 21:00:29";"1";"2017-09-08 10:30:18";"2017-09-08 10:30:18";"certain";"active";"2017-09-14 21:00:29";"2017-09-15 06:00:29";"0";"21h/6h Boulevard Urbain Sud -> A46 Sud|Ensemble de l'axe|Du 11 au 14 septembre inclus
Travaux d'aménagement";"bothWays";"Boulevard Urbain Sud";"TWG_ID:1089;1088";"";"";"roadClosed";"";"";"";"CRITER";"70766";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489862";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:43:55";"2017-09-12 21:00:44";"2";"2017-09-08 10:45:40";"2017-09-08 10:43:55";"certain";"active";"2017-09-12 21:00:44";"2017-09-13 06:00:44";"0";"21h/6h Tunnel Brotteaux-Servient|Ensemble de l'ouvrage|Du 11 au 13 septembre
Travaux d'entretien";"bothWays";"Tunnel Brotteaux-Servient";"TWG_ID:1092";"";"";"roadClosed";"";"";"";"CRITER";"70772";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13487878";"noRestriction";"real";"AbnormalTraffic";"";"2017-09-08 07:09:45";"2017-09-08 07:09:45";"7";"2017-09-08 16:52:39";"2017-09-08 07:09:45";"certain";"active";"2017-09-08 07:09:45";"2017-09-08 23:59:59";"0";"A6 -> Marseille, 3 km|A l'entrée du tunnel sous Fourvière";"bothWays";"A6";"TWG_ID:110";"";"";"";"";"";"";"CRITER";"70768";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";"queueingTraffic"
"Criter13454709";"noRestriction";"real";"NetworkManagement";"";"2017-09-01 14:41:27";"2017-09-10 08:00:33";"1";"2017-09-01 14:41:27";"2017-09-01 14:41:27";"certain";"active";"2017-09-10 08:00:33";"2017-09-10 17:00:33";"0";"8h/17h Cours Lafayette|Entre la rue Garibaldi et le boulevard Vivier Merle|Du 4 au 22 septembre
Travaux ligne de bus C3";"bothWays";"LYON-06";"TWG_ID:32";"";"";"narrowLanes";"";"";"";"CRITER";"70352";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13454708";"noRestriction";"real";"NetworkManagement";"";"2017-09-01 14:41:27";"2017-09-09 08:00:33";"1";"2017-09-01 14:41:27";"2017-09-01 14:41:27";"certain";"active";"2017-09-09 08:00:33";"2017-09-09 17:00:33";"0";"8h/17h Cours Lafayette|Entre la rue Garibaldi et le boulevard Vivier Merle|Du 4 au 22 septembre
Travaux ligne de bus C3";"bothWays";"LYON-06";"TWG_ID:32";"";"";"narrowLanes";"";"";"";"CRITER";"70351";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489757";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:28:06";"2017-09-13 21:00:34";"1";"2017-09-08 10:28:06";"2017-09-08 10:28:06";"certain";"active";"2017-09-13 21:00:34";"2017-09-14 06:00:34";"0";"21h/6h A47 -> Saint-Etienne|Entre Givors Ouest et Saint-Martin la Plaine|Du 11 au 14 septembre inclus
Travaux d'aménagement";"bothWays";"A47";"TWG_ID:1389";"";"";"roadClosed";"";"";"";"CRITER";"70760";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489756";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:28:06";"2017-09-12 21:00:34";"1";"2017-09-08 10:28:06";"2017-09-08 10:28:06";"certain";"active";"2017-09-12 21:00:34";"2017-09-13 06:00:34";"0";"21h/6h A47 -> Saint-Etienne|Entre Givors Ouest et Saint-Martin la Plaine|Du 11 au 14 septembre inclus
Travaux d'aménagement";"bothWays";"A47";"TWG_ID:1389";"";"";"roadClosed";"";"";"";"CRITER";"70759";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489758";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:28:06";"2017-09-14 21:00:34";"1";"2017-09-08 10:28:06";"2017-09-08 10:28:06";"certain";"active";"2017-09-14 21:00:34";"2017-09-15 06:00:34";"0";"21h/6h A47 -> Saint-Etienne|Entre Givors Ouest et Saint-Martin la Plaine|Du 11 au 14 septembre inclus
Travaux d'aménagement";"bothWays";"A47";"TWG_ID:1389";"";"";"roadClosed";"";"";"";"CRITER";"70761";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489789";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:30:18";"2017-09-12 21:00:29";"1";"2017-09-08 10:30:18";"2017-09-08 10:30:18";"certain";"active";"2017-09-12 21:00:29";"2017-09-13 06:00:29";"0";"21h/6h Boulevard Urbain Sud -> A46 Sud|Ensemble de l'axe|Du 11 au 14 septembre inclus
Travaux d'aménagement";"bothWays";"Boulevard Urbain Sud";"TWG_ID:1089;1088";"";"";"roadClosed";"";"";"";"CRITER";"70764";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489788";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:28:29";"2017-09-11 21:00:29";"1";"2017-09-08 10:30:18";"2017-09-08 10:28:29";"certain";"active";"2017-09-11 21:00:29";"2017-09-12 06:00:29";"0";"21h/6h Boulevard Urbain Sud -> A46 Sud|Ensemble de l'axe|Du 11 au 14 septembre inclus
Travaux d'aménagement";"bothWays";"Boulevard Urbain Sud";"TWG_ID:1089;1088";"";"";"roadClosed";"";"";"";"CRITER";"70763";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489790";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:30:18";"2017-09-13 21:00:29";"1";"2017-09-08 10:30:18";"2017-09-08 10:30:18";"certain";"active";"2017-09-13 21:00:29";"2017-09-14 06:00:29";"0";"21h/6h Boulevard Urbain Sud -> A46 Sud|Ensemble de l'axe|Du 11 au 14 septembre inclus
Travaux d'aménagement";"bothWays";"Boulevard Urbain Sud";"TWG_ID:1089;1088";"";"";"roadClosed";"";"";"";"CRITER";"70765";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13467039";"noRestriction";"real";"Activities";"";"2017-09-04 17:53:13";"2017-09-14 09:00:13";"1";"2017-09-04 17:54:59";"2017-09-04 17:53:13";"certain";"active";"2017-09-14 09:00:13";"2017-09-14 17:00:13";"0";"9h/17h Centre de Congrès|Aux abords du complexe|Les 14 et 15 septembre
Salon CE de Lyon
Risque de perturbations";"bothWays";"LYON-06";"";"strike";"";"";"";"";"";"CRITER";"70462";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489826";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:38:28";"2017-09-12 22:00:57";"2";"2017-09-08 10:38:35";"2017-09-08 10:38:28";"certain";"active";"2017-09-12 22:00:57";"2017-09-13 06:00:57";"0";"22h/6h A6 -> Paris|Entre la porte du Valvert et Limonest|Le 12 septembre
Travaux d'aménagement";"bothWays";"A6";"TWG_ID:112";"";"";"narrowLanes";"";"";"";"CRITER";"70770";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13467040";"noRestriction";"real";"Activities";"";"2017-09-04 17:54:59";"2017-09-15 09:00:13";"3";"2017-09-04 17:55:36";"2017-09-04 17:54:59";"certain";"active";"2017-09-15 09:00:13";"2017-09-15 17:00:13";"0";"9h/17h Centre de Congrès|Aux abords du complexe|Le 15 septembre
Salon CE de Lyon
Risque de perturbations";"bothWays";"LYON-06";"";"strike";"";"";"";"";"";"CRITER";"70463";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13466357";"noRestriction";"real";"Activities";"";"2017-09-04 16:54:25";"2017-09-11 09:00:25";"2";"2017-09-04 17:01:54";"2017-09-04 16:54:25";"certain";"active";"2017-09-11 09:00:25";"2017-09-11 19:00:25";"0";"9h/19h Eurexpo|Aux abords du complexe|Les 11 et 12 septembre
Salon Bikexpo
Risque de perturbations";"bothWays";"CHASSIEU";"";"strike";"";"";"";"";"";"CRITER";"70445";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13466358";"noRestriction";"real";"Activities";"";"2017-09-04 17:01:17";"2017-09-12 09:00:25";"2";"2017-09-04 17:01:59";"2017-09-04 17:01:17";"certain";"active";"2017-09-12 09:00:25";"2017-09-12 19:00:25";"0";"9h/19h Eurexpo|Aux abords du complexe|Les 11 et 12 septembre
Salon Bikexpo
Risque de perturbations";"bothWays";"CHASSIEU";"";"strike";"";"";"";"";"";"CRITER";"70446";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13466425";"noRestriction";"real";"Activities";"";"2017-09-04 17:10:54";"2017-09-18 09:30:00";"3";"2017-09-04 17:12:47";"2017-09-04 17:10:54";"certain";"active";"2017-09-18 09:30:00";"2017-09-18 18:00:00";"0";"9h30/18h Eurexpo|Aux abords du complexe|Le 18 septembre
Salon Hexagone
Risque de perturbations";"bothWays";"CHASSIEU";"";"strike";"";"";"";"";"";"CRITER";"70451";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13466424";"noRestriction";"real";"Activities";"";"2017-09-04 17:04:20";"2017-09-17 09:30:00";"3";"2017-09-04 17:12:56";"2017-09-04 17:04:20";"certain";"active";"2017-09-17 09:30:00";"2017-09-17 19:00:00";"0";"9h30/19h Eurexpo|Aux abords du complexe|Les 17 et 18 septembre
Salon hexagone
Risque de perturbations";"bothWays";"CHASSIEU";"";"strike";"";"";"";"";"";"CRITER";"70450";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489861";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:42:44";"2017-09-11 21:00:44";"2";"2017-09-08 10:45:51";"2017-09-08 10:42:44";"certain";"active";"2017-09-11 21:00:44";"2017-09-12 06:00:44";"0";"21h/6h Tunnel Brotteaux-Servient|Ensemble de l'ouvrage|Du 11 au 13 septembre
Travaux d'entretien";"bothWays";"Tunnel Brotteaux-Servient";"TWG_ID:1092";"";"";"roadClosed";"";"";"";"CRITER";"70771";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13470138";"noRestriction";"real";"NetworkManagement";"";"2017-09-05 09:45:28";"2017-09-11 09:00:28";"3";"2017-09-05 09:51:13";"2017-09-05 09:45:28";"certain";"active";"2017-09-11 09:00:28";"2017-09-11 16:00:28";"0";"9h/16h Quai Lamartine - 2 sens|A hauteur de la rue Jules Ferry|Du 11 au 15 septembre inclus
Circulation alternée
Travaux de gaz";"bothWays";"FONTAINES-SUR-SAONE";"TWG_ID:1703;1704";"";"";"narrowLanes";"";"";"";"CRITER";"70522";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13492094";"noRestriction";"real";"AbnormalTraffic";"";"2017-09-08 16:20:50";"2017-09-08 16:20:50";"2";"2017-09-08 16:22:08";"2017-09-08 16:20:50";"certain";"active";"2017-09-08 16:20:50";"2017-09-08 23:59:59";"0";"A46 Sud -> Marseille, 2 km|A hauteur de Chasse-sur-Rhône";"bothWays";"A46 Sud";"TWG_ID:1035";"";"";"";"";"";"";"CRITER";"70795";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";"stopAndGo"
"Criter13488777";"noRestriction";"real";"AbnormalTraffic";"";"2017-09-08 08:31:56";"2017-09-08 08:31:56";"4";"2017-09-08 12:48:46";"2017-09-08 08:31:56";"certain";"active";"2017-09-08 08:31:56";"2017-09-08 23:59:59";"0";"A7 -> Paris, 3 km|A l'entrée du tunnel sous Fourvière";"bothWays";"A7";"TWG_ID:115";"";"";"";"";"";"";"CRITER";"70779";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";"queueingTraffic"
"Criter13471888";"noRestriction";"real";"NetworkManagement";"";"2017-09-05 16:15:28";"2017-09-18 09:00:28";"2";"2017-09-05 16:16:53";"2017-09-05 16:15:28";"certain";"active";"2017-09-18 09:00:28";"2017-09-18 16:00:28";"0";"9h/16h Pont de l'Ile Barbe|Ensemble de l'ouvrage|Le 18 septembre
Travaux d'entretien";"bothWays";"LYON-09";"TWG_ID:499;498";"";"";"roadClosed";"";"";"";"CRITER";"70531";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13454711";"noRestriction";"real";"NetworkManagement";"";"2017-09-01 14:41:27";"2017-09-12 08:00:33";"1";"2017-09-01 14:41:27";"2017-09-01 14:41:27";"certain";"active";"2017-09-12 08:00:33";"2017-09-12 17:00:33";"0";"8h/17h Cours Lafayette|Entre la rue Garibaldi et le boulevard Vivier Merle|Du 4 au 22 septembre
Travaux ligne de bus C3";"bothWays";"LYON-06";"TWG_ID:32";"";"";"narrowLanes";"";"";"";"CRITER";"70354";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13470141";"noRestriction";"real";"NetworkManagement";"";"2017-09-05 09:47:31";"2017-09-14 07:30:28";"5";"2017-09-05 09:50:59";"2017-09-05 09:47:31";"certain";"active";"2017-09-14 07:30:28";"2017-09-14 21:00:28";"0";"7h30/21h Quai Lamartine - 2 sens|A hauteur de la rue Jules Ferry|Le 14 septembre
Circulation alternée
Travaux de gaz";"bothWays";"FONTAINES-SUR-SAONE";"TWG_ID:1703;1704";"";"";"narrowLanes";"";"";"";"CRITER";"70525";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13470140";"noRestriction";"real";"NetworkManagement";"";"2017-09-05 09:47:31";"2017-09-13 09:00:28";"3";"2017-09-05 09:51:09";"2017-09-05 09:47:31";"certain";"active";"2017-09-13 09:00:28";"2017-09-13 16:00:28";"0";"9h/16h Quai Lamartine - 2 sens|A hauteur de la rue Jules Ferry|Du 11 au 15 septembre inclus
Circulation alternée
Travaux de gaz";"bothWays";"FONTAINES-SUR-SAONE";"TWG_ID:1703;1704";"";"";"narrowLanes";"";"";"";"CRITER";"70524";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13470142";"noRestriction";"real";"NetworkManagement";"";"2017-09-05 09:47:31";"2017-09-15 09:00:28";"4";"2017-09-05 09:51:02";"2017-09-05 09:47:31";"certain";"active";"2017-09-15 09:00:28";"2017-09-15 16:00:28";"0";"9h/16h Quai Lamartine - 2 sens|A hauteur de la rue Jules Ferry|Le 15 septembre inclus
Circulation alternée
Travaux de gaz";"bothWays";"FONTAINES-SUR-SAONE";"TWG_ID:1703;1704";"";"";"narrowLanes";"";"";"";"CRITER";"70526";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13477891";"noRestriction";"real";"NetworkManagement";"";"2017-09-06 15:06:00";"2017-09-14 15:00:00";"1";"2017-09-06 15:07:16";"2017-09-06 15:06:00";"certain";"active";"2017-09-14 15:00:00";"2017-09-15 01:00:00";"0";"15h/1h Place Raspail|Ensemble de la place|Le 14 septembre
Événement privé
Risque de perturbations";"bothWays";"LYON-07";"";"";"";"roadClosed";"";"";"";"CRITER";"70595";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13152881";"noRestriction";"real";"NetworkManagement";"";"2017-06-20 18:01:09";"2017-07-03 08:00:09";"2";"2017-06-20 18:03:03";"2017-06-20 18:01:09";"certain";"active";"2017-07-03 08:00:09";"2018-04-30 18:01:09";"0";"Rue Dussurgey|Entre la rue et l'allée d'Arsenal|Du 3 juillet à avril 2018
Travaux d'aménagement de voirie";"bothWays";"SAINT-FONS";"";"";"";"narrowLanes";"";"";"";"CRITER";"65757";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13415614";"noRestriction";"real";"NetworkManagement";"";"2017-08-22 09:27:08";"2017-09-17 09:00:58";"1";"2017-08-22 09:27:08";"2017-08-22 09:27:08";"certain";"active";"2017-09-17 09:00:58";"2017-09-17 16:00:58";"0";"9h/16h Rue de Bonnel|Entre le quai Augagneur et le cours de la Liberté|Jusqu'au 22 septembre
Travaux de voirie";"bothWays";"LYON-03";"TWG_ID:35";"";"";"narrowLanes";"";"";"";"CRITER";"69794";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13490206";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 11:47:44";"2017-09-11 08:00:44";"1";"2017-09-08 11:49:05";"2017-09-08 11:47:44";"certain";"active";"2017-09-11 08:00:44";"2017-09-29 17:00:44";"0";"A466 - 2 sens|Ensemble de l'axe|Du 11 septembre à 8h au 29 septembre à 17h en continu
Travaux d'aménagement";"bothWays";"A466";"";"";"";"roadClosed";"";"";"";"CRITER";"70778";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13479455";"noRestriction";"real";"NetworkManagement";"";"2017-09-06 17:55:56";"2017-09-14 21:00:14";"1";"2017-09-06 17:55:57";"2017-09-06 17:55:56";"certain";"active";"2017-09-14 21:00:14";"2017-09-15 06:00:14";"0";"21h/6h Périphérique Nord - 2 sens|Ensemble de l'ouvrage|Du 11 au 15 septembre inclus
Travaux de mise aux normes de sécurité 
Suivre S10 -> Paris ou S11 -> Genève";"bothWays";"Périphérique Nord";"TWG_ID:136;141;135;140;134;139;133;138";"";"";"roadClosed";"";"";"";"CRITER";"70612";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13479454";"noRestriction";"real";"NetworkManagement";"";"2017-09-06 17:55:56";"2017-09-13 21:00:14";"1";"2017-09-06 17:55:56";"2017-09-06 17:55:56";"certain";"active";"2017-09-13 21:00:14";"2017-09-14 06:00:14";"0";"21h/6h Périphérique Nord - 2 sens|Ensemble de l'ouvrage|Du 11 au 15 septembre inclus
Travaux de mise aux normes de sécurité 
Suivre S10 -> Paris ou S11 -> Genève";"bothWays";"Périphérique Nord";"TWG_ID:136;141;135;140;134;139;133;138";"";"";"roadClosed";"";"";"";"CRITER";"70611";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13479456";"noRestriction";"real";"NetworkManagement";"";"2017-09-06 17:55:56";"2017-09-15 21:00:14";"1";"2017-09-06 17:55:57";"2017-09-06 17:55:56";"certain";"active";"2017-09-15 21:00:14";"2017-09-16 06:00:14";"0";"21h/6h Périphérique Nord - 2 sens|Ensemble de l'ouvrage|Du 11 au 15 septembre inclus
Travaux de mise aux normes de sécurité 
Suivre S10 -> Paris ou S11 -> Genève";"bothWays";"Périphérique Nord";"TWG_ID:136;141;135;140;134;139;133;138";"";"";"roadClosed";"";"";"";"CRITER";"70613";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13454719";"noRestriction";"real";"NetworkManagement";"";"2017-09-01 14:41:27";"2017-09-20 08:00:33";"1";"2017-09-01 14:41:27";"2017-09-01 14:41:27";"certain";"active";"2017-09-20 08:00:33";"2017-09-20 17:00:33";"0";"8h/17h Cours Lafayette|Entre la rue Garibaldi et le boulevard Vivier Merle|Du 4 au 22 septembre
Travaux ligne de bus C3";"bothWays";"LYON-06";"TWG_ID:32";"";"";"narrowLanes";"";"";"";"CRITER";"70362";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489865";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:44:00";"2017-09-11 21:00:00";"1";"2017-09-08 10:45:06";"2017-09-08 10:44:00";"certain";"active";"2017-09-11 21:00:00";"2017-09-12 06:00:00";"0";"21h/6h Tunnel Vivier Merle|Ensemble de l'ouvrage|Les 11 et 12 septembre
Travaux d'entretien";"bothWays";"Tunnel Vivier Merle";"TWG_ID:1097";"";"";"roadClosed";"";"";"";"CRITER";"70775";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
"Criter13489866";"noRestriction";"real";"NetworkManagement";"";"2017-09-08 10:45:06";"2017-09-12 21:00:00";"1";"2017-09-08 10:45:06";"2017-09-08 10:45:06";"certain";"active";"2017-09-12 21:00:00";"2017-09-13 06:00:00";"0";"21h/6h Tunnel Vivier Merle|Ensemble de l'ouvrage|Les 11 et 12 septembre
Travaux d'entretien";"bothWays";"Tunnel Vivier Merle";"TWG_ID:1097";"";"";"roadClosed";"";"";"";"CRITER";"70776";"2017-09-08 17:29:01";"2017-09-08 17:29:30";"nonLinkedPoint";""
